id,brand,series,weight,ram,price,graphics,disk,battery,display,processor,max_memory,url,image_url,rating,weight_norm,ram_norm,price_norm,graphics_norm,disk_norm,battery_norm,display_norm,processor_norm,max_memory_norm
94,ASUS,laptop,1.8,16.0,74990.0,0.0,512.0,10.0,17.79527559055118,4.5,24.0,https://amazon.in/ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L502WS/dp/B09YHCTHDY/ref=sr_1_112?keywords=laptop&qid=1656489495&sr=8-112,https://images-eu.ssl-images-amazon.com/images/I/41FnnZAIDOL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.409255004922875,1.1181102362204725,1.3351633436559949,1.0,1.2440944881889764,1.5483870967741935,2.0,1.945945945945946,1.3333333333333333
95,MSI,laptop,2.25,8.0,75890.0,4.0,512.0,4.0,15.748031496062993,4.5,64.0,https://amazon.in/MSI-Katana-GF66-i5-11400H-11UD-876IN/dp/B09WN4SRWV/ref=sr_1_113?keywords=laptop&qid=1656489495&sr=8-113,https://images-eu.ssl-images-amazon.com/images/I/41oSXXno98L._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.5569412536921563,1.0551181102362204,1.3401492446360015,1.03125,1.2440944881889764,1.1612903225806452,1.719373988127361,1.945945945945946,2.0
96,HP,HP 245 G8,1.7,4.0,32490.0,0.0,1024.0,6.9,16.968503937007874,2.1,16.0,https://amazon.in/HP-245-G8-AMD-Ryzen/dp/B092HMYLLN/ref=sr_1_114?keywords=laptop&qid=1656489495&sr=8-114,https://images-eu.ssl-images-amazon.com/images/I/3192ObJ8rZL._SY300_SX300_QL70_ML2_.jpg,3.2 out of 5 stars,1.3764358385297013,1.0236220472440944,1.0997180196001308,1.0,1.4960629921259845,1.3483870967741935,1.8866702644360496,1.2972972972972974,1.2
97,Lenovo,82H70175IN,1.41,16.0,60990.0,0.0,512.0,6.9,14.0,4.2,16.0,https://amazon.in/Lenovo-IdeaPad-Backlit-Warranty-82H70175IN/dp/B09M3ZCFWR/ref=sr_1_115?keywords=laptop&qid=1656489495&sr=8-115,https://images-eu.ssl-images-amazon.com/images/I/51g3U5pxFRL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.281260255989498,1.1181102362204725,1.2576048839670044,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.864864864864865,1.2
98,HP,laptop,1.52,8.0,55539.0,0.0,512.0,6.9,14.0,2.0,16.0,https://amazon.in/Pavilion-Multitouch-Windows-Graphics-14-Dy0207Tu/dp/B09VT6BVJF/ref=sr_1_116?keywords=laptop&qid=1656489495&sr=8-116,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.3173613390219887,1.0551181102362204,1.227406943698098,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.2702702702702702,1.2
99,AVITA,laptop,1.3,4.0,22374.0,4.0,128.0,8.0,14.1,2.8,4.0,https://amazon.in/AVITA-SATUS-S111-NU14A1INC43PN-CS-35-81cms/dp/B09V735YV1/ref=sr_1_115?keywords=laptop&qid=1656489498&sr=8-115,https://images-eu.ssl-images-amazon.com/images/I/41lB0K93TDL._SX300_SY300_QL70_ML2_.jpg,3.7 out of 5 stars,1.2451591729570068,1.0236220472440944,1.0436764925848572,1.03125,1.0551181102362204,1.4193548387096775,1.4934700485698866,1.4864864864864864,1.0
100,HP,laptop,0.97,16.0,65990.0,0.0,512.0,6.9,13.3,4.2,32.0,https://amazon.in/HP-Pavilion-Ultra-Thin-Anti-Glare-13-be0206AU/dp/B09HV4B42C/ref=sr_1_116?keywords=laptop&qid=1656489498&sr=8-116,https://images-eu.ssl-images-amazon.com/images/I/41UKf8vKt2L._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.136855923859534,1.1181102362204725,1.2853043338559296,1.0,1.2440944881889764,1.3483870967741935,1.3838100377765783,1.864864864864865,1.4666666666666668
101,HP,laptop,2.48,16.0,104990.0,6.0,512.0,6.9,16.1,4.4,32.0,https://amazon.in/HP-Processor-16-1-inch-Graphics-16-e0361ax/dp/B09RX3NP7H/ref=sr_1_118?keywords=laptop&qid=1656489498&sr=8-118,https://images-eu.ssl-images-amazon.com/images/I/319S5IJ6MaL._SY300_SX300_QL70_ML2_.jpg,4.7 out of 5 stars,1.6324253363964556,1.1181102362204725,1.5013600429895462,1.046875,1.2440944881889764,1.3483870967741935,1.767620075553157,1.9189189189189189,1.4666666666666668
102,Lenovo,laptop,1.59,16.0,69990.0,32.0,512.0,5.0,14.0,2.4,32.0,https://amazon.in/Lenovo-ThinkPad-Antiglare-Microsoft-20TAS13N00/dp/B09S5T2HR3/ref=sr_1_122?keywords=laptop&qid=1656489498&sr=8-122,https://m.media-amazon.com/images/I/51+yclVBCRL._SX300_SY300_.jpg,4.0 out of 5 stars,1.3403347554972105,1.1181102362204725,1.3074638937670695,1.25,1.2440944881889764,1.2258064516129032,1.4797625472207232,1.3783783783783785,1.4666666666666668
103,Acer,laptop,1.4,4.0,23990.0,0.0,256.0,8.0,15.6,2.8,4.0,https://amazon.in/Acer-Travelmate-Dual-core-Processor-TMB311-31/dp/B09MM8CVRN/ref=sr_1_126?keywords=laptop&qid=1656489498&sr=8-126,https://images-eu.ssl-images-amazon.com/images/I/41Ls3cKVwnL._SY300_SX300_QL70_ML2_.jpg,4.1 out of 5 stars,1.2779783393501805,1.0236220472440944,1.0526289547889578,1.0,1.1181102362204725,1.4193548387096775,1.6990825688073392,1.4864864864864864,1.0
104,Dell,laptop,1.46,16.0,61300.0,0.0,512.0,6.9,14.0,1.4,32.0,https://amazon.in/Dell-Inspiron-Keyboard-Office-Platinum-C782505WIN8P/dp/B09HS7FJNL/ref=sr_1_131?keywords=laptop&qid=1656489501&sr=8-131,https://images-eu.ssl-images-amazon.com/images/I/41PwNDrejdL._SY300_SX300_QL70_ML2_.jpg,5.0 out of 5 stars,1.2976698391860846,1.1181102362204725,1.2593222498601178,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.108108108108108,1.4666666666666668
105,ASUS,laptop,1.4,16.0,56990.0,0.0,512.0,8.0,15.984251968503935,4.2,16.0,https://amazon.in/ASUS-Vivobook-i5-1135G7-Integrated-K413EA-EB521WS/dp/B0B1HW5BLQ/ref=sr_1_132?keywords=laptop&qid=1656489501&sr=8-132,https://images-eu.ssl-images-amazon.com/images/I/31QjB1Ub5lL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.2779783393501805,1.1181102362204725,1.2354453240558645,1.0,1.2440944881889764,1.4193548387096775,1.7517539125742037,1.864864864864865,1.2
106,Dell,laptop,1.58,16.0,26340.0,0.0,256.0,6.9,14.1,3.3,16.0,https://amazon.in/Renewed-Dell-Latitude-Laptop-E7470/dp/B08XWFRG1Z/ref=sr_1_133?keywords=laptop&qid=1656489501&sr=8-133,https://images-eu.ssl-images-amazon.com/images/I/41Wflt09rAL._SY300_SX300_QL70_ML2_.jpg,3.7 out of 5 stars,1.337052838857893,1.1181102362204725,1.0656476962367527,1.0,1.1181102362204725,1.3483870967741935,1.4934700485698866,1.6216216216216215,1.2
107,Dell,laptop,1.61,8.0,30799.0,0.0,512.0,6.9,15.6,1.1,32.0,https://amazon.in/Dell-Inspiron-PQC-N5030-Office21-D560756WIN9BE/dp/B0B38H96XT/ref=sr_1_134?keywords=laptop&qid=1656489501&sr=8-134,https://images-eu.ssl-images-amazon.com/images/I/41e6THlQznL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.3468985887758451,1.0551181102362204,1.0903500656476963,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.027027027027027,1.4666666666666668
108,MI,laptop,1.7,8.0,57990.0,0.0,512.0,6.9,17.79527559055118,3.1,8.0,https://amazon.in/Notebook-Resolution-i5-11300H-15-6-inch-Fingerprint/dp/B098XLXDRS/ref=sr_1_135?keywords=laptop&qid=1656489501&sr=8-135,https://images-eu.ssl-images-amazon.com/images/I/41O7cCoUoVL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.3764358385297013,1.0551181102362204,1.2409852140336493,1.0,1.2440944881889764,1.3483870967741935,2.0,1.5675675675675675,1.0666666666666669
109,MSI,Modern 14 B5M-045IN,1.3,8.0,42990.0,0.0,512.0,6.9,14.0,4.0,64.0,https://amazon.in/MSI-Modern-14-IPS-Level-B5M-045IN/dp/B09N19ZMTP/ref=sr_1_136?keywords=laptop&qid=1656489501&sr=8-136,https://images-eu.ssl-images-amazon.com/images/I/31LS6G1mbUL._SY300_SX300_QL70_ML2_.jpg,4.0 out of 5 stars,1.2451591729570068,1.0551181102362204,1.1578868643668736,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.8108108108108107,2.0
110,Dell,laptop,1.5,8.0,56500.0,0.0,512.0,6.9,14.0,2.5,32.0,https://amazon.in/Dell-Inspiron-5410-i5-11320H-ICC-C782529WIN8/dp/B0B2WWJCQC/ref=sr_1_137?keywords=laptop&qid=1656489501&sr=8-137,https://images-eu.ssl-images-amazon.com/images/I/51uhfYQZqiL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.310797505743354,1.0551181102362204,1.2327307779667496,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.4054054054054053,1.4666666666666668
111,Lenovo,laptop,1.7,8.0,35799.0,0.0,256.0,9.0,15.6,4.1,12.0,https://amazon.in/Lenovo-IdeaPad-Graphics-Platinum-81WB01EFIN/dp/B09Q3FTVJF/ref=sr_1_138?keywords=laptop&qid=1656489501&sr=8-138,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.3764358385297013,1.0551181102362204,1.1180495155366217,1.0,1.1181102362204725,1.4838709677419355,1.6990825688073392,1.8378378378378373,1.1333333333333333
112,ASUS,X515JA-EJ701WS,1.8,16.0,57890.0,0.0,512.0,6.9,17.79527559055118,3.9,16.0,https://amazon.in/ASUS-Vivobook-X515JA-EJ701WS-I7-1065G7-Transparent/dp/B09MKWJNCP/ref=sr_1_142?keywords=laptop&qid=1656489501&sr=8-142,https://images-eu.ssl-images-amazon.com/images/I/414057taYKL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.409255004922875,1.1181102362204725,1.2404312250358709,1.0,1.2440944881889764,1.3483870967741935,2.0,1.7837837837837838,1.2
113,ASUS,FA506IC-HN005W,2.3,4.0,76990.0,4.0,512.0,6.9,17.79527559055118,4.2,32.0,https://amazon.in/ASUS-15-6-inch-NVIDIA-GeForce-RTX-3050-Graphics-FA506IC-HN005W/dp/B09RQKK6CZ/ref=sr_1_143?keywords=laptop&qid=1656489501&sr=8-143,https://images-eu.ssl-images-amazon.com/images/I/41LDfnScXZS._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.573350836888743,1.0236220472440944,1.346243123611565,1.03125,1.2440944881889764,1.3483870967741935,2.0,1.864864864864865,1.4666666666666668
114,Lenovo,laptop,1.44,8.0,29999.0,8.0,256.0,6.9,13.3,2.5,8.0,https://amazon.in/Renewed-Lenovo-ThinkPad-Ultrabook-Upgraded/dp/B09T3M77ZP/ref=sr_1_144?keywords=laptop&qid=1656489501&sr=8-144,https://images-eu.ssl-images-amazon.com/images/I/21qARedr5VL._SY300_SX300_QL70_ML2_.jpg,3.5 out of 5 stars,1.29110600590745,1.0551181102362204,1.0859181536654685,1.0625,1.1181102362204725,1.3483870967741935,1.3838100377765783,1.4054054054054053,1.0666666666666669
115,Dell,laptop,2.65,8.0,67900.0,4.0,512.0,6.9,15.6,2.6,32.0,https://amazon.in/Dell-I5-11260H-Windows-Backlit-D560825Win9B/dp/B09XX4B9DL/ref=sr_1_145?keywords=laptop&qid=1656489501&sr=8-145,https://images-eu.ssl-images-amazon.com/images/I/415EZD5J1QL._SX300_SY300_QL70_ML2_.jpg,3.4 out of 5 stars,1.6882179192648508,1.0551181102362204,1.295885523713499,1.03125,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.4324324324324325,1.4666666666666668
116,Lenovo,laptop,1.7,8.0,48300.0,0.0,512.0,9.0,15.6,1.6,12.0,https://amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB01DFIN/dp/B09R22856H/ref=sr_1_146?keywords=laptop&qid=1656489501&sr=8-146,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.3764358385297013,1.0551181102362204,1.1873036801489123,1.0,1.2440944881889764,1.4838709677419355,1.6990825688073392,1.1621621621621625,1.1333333333333333
117,HP,15s-ey2000au,1.69,8.0,36990.0,0.0,512.0,6.9,15.6,3.8,16.0,https://amazon.in/15S-Ryzen-Micro-Edge-Anti-Glare-Graphics-15S-Ey2000Au/dp/B09WDR8653/ref=sr_1_147?keywords=laptop&qid=1656489501&sr=8-147,https://images-eu.ssl-images-amazon.com/images/I/41kipZZDJgL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars,1.373153921890384,1.0551181102362204,1.1246475245001637,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.7567567567567566,1.2
118,Lenovo,laptop,1.85,4.0,26590.0,0.0,256.0,5.5,15.6,1.1,16.0,https://amazon.in/Lenovo-V15-IGL-82C30052IH-Celeron-Warranty/dp/B09HHLGC9V/ref=sr_1_148?keywords=laptop&qid=1656489501&sr=8-148,https://images-eu.ssl-images-amazon.com/images/I/41f0zShABaL._SY300_SX300_QL70_ML2_.jpg,3.9 out of 5 stars,1.4256645881194618,1.0236220472440944,1.067032668731199,1.0,1.1181102362204725,1.2580645161290325,1.6990825688073392,1.027027027027027,1.2
119,HP,637X2PA,1.75,8.0,52990.0,0.0,512.0,6.9,15.6,4.2,16.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A00547573I6CSIPUMCFBR&url=%2FHP-Micro-Edge-Anti-Glare-Graphics-15s-du3517TU%2Fdp%2FB09PBTLW9F%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dlaptop%26qid%3D1657084732%26sr%3D8-181-spons%26psc%3D1&qualifier=1657084732&id=6213800619583636&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/41lGAedXWpL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.3928454217262882,1.0551181102362204,1.213285764144724,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.864864864864865,1.2
120,Acer,laptop,1.7,8.0,44990.0,4.0,1024.0,8.0,15.6,4.2,8.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A02596741913DI1JFV6KU&url=%2FAcer-Aspire-Generation-15-6-inch-Laptop%2Fdp%2FB09STGRX9Y%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dlaptop%26qid%3D1657084732%26sr%3D8-182-spons%26psc%3D1&qualifier=1657084732&id=6213800619583636&widgetName=sp_btf,https://images-eu.ssl-images-amazon.com/images/I/41eU2yRiQ5L._SY300_SX300_QL70_ML2_.jpg,3.5 out of 5 stars,1.3764358385297013,1.0551181102362204,1.1689666443224438,1.03125,1.4960629921259845,1.4193548387096775,1.6990825688073392,1.864864864864865,1.0666666666666669
121,HP,laptop,1.05,4.0,21890.0,0.0,64.0,4.0,11.6,2.0,4.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A08962851OJOF55IDV8LP&url=%2FHP-Chromebook-MediaTek-Touchscreen-11a-na0004MU%2Fdp%2FB09GKQRLF2%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dlaptop%26qid%3D1657084735%26sr%3D8-178-spons%26psc%3D1&qualifier=1657084735&id=5305400830896089&widgetName=sp_atf_next,https://images-eu.ssl-images-amazon.com/images/I/41cZHPDWKSL._SX300_SY300_QL70_ML2_.jpg,3.7 out of 5 stars,1.163111256974073,1.0236220472440944,1.0409951858356092,1.0,1.0236220472440944,1.1612903225806452,1.1507825148407986,1.2702702702702702,1.0
122,Lenovo,laptop,2.5,16.0,25923.0,0.0,256.0,6.9,14.0,3.3,16.0,https://amazon.in/REFURBISHED-Lenovo-Thinkpad-T460-Integrated/dp/B078SWKM3G/ref=sr_1_179?keywords=laptop&qid=1657084735&sr=8-179,https://images-eu.ssl-images-amazon.com/images/I/41AFJgRcBQL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars,1.6389891696750902,1.1181102362204725,1.0633375621160164,1.0,1.1181102362204725,1.3483870967741935,1.4797625472207232,1.6216216216216215,1.2
123,Acer,laptop,1.7,4.0,33890.0,8.0,2048.0,8.0,15.6,4.0,16.0,https://amazon.in/Acer-Aspire-Generation-inches-Business/dp/B09B3QC52M/ref=sr_1_181?keywords=laptop&qid=1657084735&sr=8-181,https://images-eu.ssl-images-amazon.com/images/I/41eU2yRiQ5L._SY300_SX300_QL70_ML2_.jpg,4.2 out of 5 stars,1.3764358385297013,1.0236220472440944,1.1074738655690295,1.0625,2.0,1.4193548387096775,1.6990825688073392,1.8108108108108107,1.2
124,Infinix,laptop,1.5,8.0,33999.0,0.0,256.0,13.0,14.0,1.2,8.0,https://amazon.in/Infinix-Inbook-Intel-Core-10Th/dp/B09MFV5M95/ref=sr_1_182?keywords=laptop&qid=1657084735&sr=8-182,https://m.media-amazon.com/images/I/416v0DV+AWL._SX300_SY300_.jpg,3.6 out of 5 stars,1.310797505743354,1.0551181102362204,1.1080777135766084,1.0,1.1181102362204725,1.7419354838709675,1.4797625472207232,1.054054054054054,1.0666666666666669
125,Fujitsu,laptop,0.878,16.0,81590.0,0.0,512.0,10.0,13.3,4.7,16.0,https://amazon.in/Fujitsu-Graphics-Fingerprint-Warranty-4ZR1F38024/dp/B09HT86ZZQ/ref=sr_1_183?keywords=laptop&qid=1657084735&sr=8-183,https://images-eu.ssl-images-amazon.com/images/I/41gEpWXBDnL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars,1.1066622907778143,1.1181102362204725,1.3717266175093763,1.0,1.2440944881889764,1.5483870967741935,1.3838100377765783,2.0,1.2
126,Dell,laptop,1.8,8.0,38150.0,0.0,512.0,6.9,15.6,2.6,32.0,https://amazon.in/Dell-Inspiron-Ryzen3-3250U-Office21-D560793Win9B/dp/B09TNWVC4P/ref=sr_1_184?keywords=laptop&qid=1657084735&sr=8-184,https://images-eu.ssl-images-amazon.com/images/I/41sMHxpOBgL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.409255004922875,1.0551181102362204,1.131073796874394,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.4324324324324325,1.4666666666666668
127,Dell,998-ENDP,1.91,8.0,39890.0,0.0,1024.0,6.9,15.6,3.4,32.0,https://amazon.in/Dell-Inspiron-Generation-Microsoft-998-ENDP/dp/B08NXRZJYR/ref=sr_1_185?keywords=laptop&qid=1657084735&sr=8-185,https://m.media-amazon.com/images/I/41Bc6l+793L._SY300_SX300_.jpg,3.7 out of 5 stars,1.445356087955366,1.0551181102362204,1.14071320543574,1.0,1.4960629921259845,1.3483870967741935,1.6990825688073392,1.648648648648649,1.4666666666666668
128,Infinix,laptop,1.4,8.0,34499.0,0.0,256.0,4.0,14.0,1.2,8.0,https://amazon.in/Infinix-Inbook-Intel-Core-10Th/dp/B09W87DQ6X/ref=sr_1_186?keywords=laptop&qid=1657084735&sr=8-186,https://images-eu.ssl-images-amazon.com/images/I/51jjwxcW1pL._SY300_SX300_QL70_ML2_.jpg,4.4 out of 5 stars,1.2779783393501805,1.0551181102362204,1.110847658565501,1.0,1.1181102362204725,1.1612903225806452,1.4797625472207232,1.054054054054054,1.0666666666666669
129,Acer,laptop,1.8,8.0,62990.0,0.0,512.0,6.9,15.6,3.3,32.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A015929922MWU8RPXUM97&url=%2FAcer-A515-57G-Display-i5-1240P-Processor%2Fdp%2FB0B45RSRQL%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dlaptop%26qid%3D1657084735%26sr%3D8-187-spons%26psc%3D1&qualifier=1657084735&id=5305400830896089&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/31C5bvTMT3L._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.409255004922875,1.0551181102362204,1.2686846639225746,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.6216216216216215,1.4666666666666668
130,Acer,laptop,1.7,8.0,62843.0,0.0,512.0,6.9,15.6,3.3,32.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A02593301MK01X1BRA51I&url=%2FAcer-Aspire-Generation-15-6-inch-Laptop%2Fdp%2FB0B42RSQWR%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dlaptop%26qid%3D1657084735%26sr%3D8-188-spons%26psc%3D1&qualifier=1657084735&id=5305400830896089&widgetName=sp_mtf,https://images-eu.ssl-images-amazon.com/images/I/41HIpnYnjGL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.3764358385297013,1.0551181102362204,1.26787030009584,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.6216216216216215,1.4666666666666668
131,MSI,laptop,1.3,4.0,33449.0,0.0,512.0,6.9,14.0,4.1,32.0,https://amazon.in/MSI-Modern-14-i3-10110U-B10MW-660IN/dp/B09LVR6XGL/ref=sr_1_189?keywords=laptop&qid=1657084735&sr=8-189,https://images-eu.ssl-images-amazon.com/images/I/410RBzHBERL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars,1.2451591729570068,1.0236220472440944,1.1050307740888266,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.8378378378378373,1.4666666666666668
132,AVITA,laptop,1.0,4.0,14490.0,0.0,64.0,4.0,13.228346456692911,2.6,16.0,https://amazon.in/Renewed-AVITA-Celeron-NS12T5IN025P-Charcoal/dp/B09K44HF57/ref=sr_1_190?keywords=laptop&qid=1657084735&sr=8-190,https://images-eu.ssl-images-amazon.com/images/I/41LRM-HdSCL._SY300_SX300_QL70_ML2_.jpg,3.6 out of 5 stars,1.146701673777486,1.0236220472440944,1.0,1.0,1.0236220472440944,1.1612903225806452,1.3739881273610357,1.4324324324324325,1.2
133,Infinix,laptop,1.5,8.0,43999.0,0.0,512.0,4.0,14.0,1.0,8.0,https://amazon.in/Infinix-INBook-Core-10th-Gen/dp/B09YX3L91Q/ref=sr_1_191?keywords=laptop&qid=1657084735&sr=8-191,https://images-eu.ssl-images-amazon.com/images/I/51jjwxcW1pL._SY300_SX300_QL70_ML2_.jpg,3.7 out of 5 stars,1.310797505743354,1.0551181102362204,1.1634766133544587,1.0,1.2440944881889764,1.1612903225806452,1.4797625472207232,1.0,1.0666666666666669
134,Lenovo,laptop,2.2,8.0,53890.0,4.0,512.0,7.0,15.6,2.5,16.0,https://amazon.in/Lenovo-IdeaPad-15-6-inch-Windows-81Y401APIN/dp/B09BCSNWC1/ref=sr_1_192?keywords=laptop&qid=1657084735&sr=8-192,https://images-eu.ssl-images-amazon.com/images/I/51hpsGSvHRL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.5405316704955694,1.0551181102362204,1.2182716651247305,1.03125,1.2440944881889764,1.3548387096774197,1.6990825688073392,1.4054054054054053,1.2
135,Microsoft,laptop,0.553,16.0,49936.0,128.0,128.0,17.0,10.5,1.9,8.0,https://amazon.in/Microsoft-1793-Quad-core-processor-Integrated/dp/B08BD43MZ7/ref=sr_1_193?keywords=laptop&qid=1657084735&sr=8-193,https://images-eu.ssl-images-amazon.com/images/I/41rl6rYx5DL._SX300_SY300_QL70_ML2_.jpg,3.5 out of 5 stars,1.0,1.1181102362204725,1.1963669401525685,2.0,1.0551181102362204,2.0,1.0,1.2432432432432432,1.0666666666666669
136,Dell,laptop,1.46,8.0,62000.0,0.0,512.0,10.0,14.0,4.5,16.0,https://amazon.in/Dell-Inspiron-I5-11320H-Platinum-Silver-1-46Kg/dp/B09T5M9J6G/ref=sr_1_194?keywords=laptop&qid=1657084735&sr=8-194,https://images-eu.ssl-images-amazon.com/images/I/413PSUaLsKL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.2976698391860846,1.0551181102362204,1.2632001728445674,1.0,1.2440944881889764,1.5483870967741935,1.4797625472207232,1.945945945945946,1.2
137,Dell,laptop,1.8,8.0,56000.0,0.0,512.0,6.9,15.6,2.4,32.0,https://amazon.in/Dell-Inspiron-I5-1135G7-Office21-D560784Win9S/dp/B09TNXR2MF/ref=sr_1_195?keywords=laptop&qid=1657084735&sr=8-195,https://images-eu.ssl-images-amazon.com/images/I/41OqKOyXLcL._SX300_SY300_QL70_ML2_.jpg,2.9 out of 5 stars,1.409255004922875,1.0551181102362204,1.229960832977857,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.3783783783783785,1.4666666666666668
138,MSI,9S7-16R612-850,1.86,8.0,77990.0,4.0,512.0,6.9,15.748031496062993,4.6,64.0,https://amazon.in/MSI-i7-11800H-Windows-RTX3050-11UC-850IN/dp/B09YY4GZFL/ref=sr_1_196?keywords=laptop&qid=1657084735&sr=8-196,https://images-eu.ssl-images-amazon.com/images/I/411C04s3NNL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.428946504758779,1.0551181102362204,1.35178301358935,1.03125,1.2440944881889764,1.3483870967741935,1.719373988127361,1.9729729729729728,2.0
139,Lenovo,laptop,1.7,8.0,27099.0,0.0,512.0,5.5,15.6,1.1,12.0,https://amazon.in/Lenovo-Celeron-Laptop-Warranty-82C30052IH/dp/B09HHL3BNR/ref=sr_1_195?keywords=laptop&qid=1657084738&sr=8-195,https://images-eu.ssl-images-amazon.com/images/I/41oEEhnbgbL._SY300_SX300_QL70_ML2_.jpg,3.5 out of 5 stars,1.3764358385297013,1.0551181102362204,1.0698524727298917,1.0,1.2440944881889764,1.2580645161290325,1.6990825688073392,1.027027027027027,1.1333333333333333
140,HP,laptop,1.52,16.0,84510.0,0.0,512.0,6.9,14.0,1.3,16.0,https://amazon.in/Pavilion-Multitouch-Windows-Graphics-14-Dy1047Tu/dp/B09VQ21TW4/ref=sr_1_196?keywords=laptop&qid=1657084738&sr=8-196,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.3173613390219887,1.1181102362204725,1.3879030962445085,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.0810810810810811,1.2
141,Dell,laptop,1.46,16.0,64900.0,0.0,512.0,6.9,14.0,1.4,32.0,https://amazon.in/Dell-Inspiron-Keyboard-Office-Platinum-C782505WIN8P/dp/B09HS7FJNL/ref=sr_1_197?keywords=laptop&qid=1657084738&sr=8-197,https://images-eu.ssl-images-amazon.com/images/I/41PwNDrejdL._SY300_SX300_QL70_ML2_.jpg,5.0 out of 5 stars,1.2976698391860846,1.1181102362204725,1.279265853780144,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.108108108108108,1.4666666666666668
