product,rating,price,product_url
Foxsky 101.6 cm (40 inches) Full HD Smart LED TV 40FSFHS (Black)  ,3.3 out of 5 stars,"13,999",https://amazon.in/Foxsky-101-6-inches-Smart-40FSFHS/dp/B08QX1675N/ref=sr_1_35?keywords=tv&qid=1660812288&sr=8-35
Vu 80 cm (32 inches) Premium Series Smart LED TV 32UA (Black) (2022 Model)  ,4.1 out of 5 stars,"12,999",https://amazon.in/inches-Premium-Smart-32UA-Black/dp/B09RH7ZP1N/ref=sr_1_36?keywords=tv&qid=1660812288&sr=8-36
Westinghouse 106 cm (43 inches) Full HD Smart Certified Android LED TV WH43SP99 (Black)  ,4.1 out of 5 stars,"17,999",https://amazon.in/Westinghouse-Inches-Certified-Android-WH43SP99/dp/B09FY5J2LM/ref=sr_1_37?keywords=tv&qid=1660812288&sr=8-37
Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black)  ,4.3 out of 5 stars,"20,999",https://amazon.in/inches-Horizon-Android-L40M6-EI-Black/dp/B09HQSV46W/ref=sr_1_38?keywords=tv&qid=1660812288&sr=8-38
Redmi 139 cm (55 inches) 4K Ultra HD Android Smart LED TV X55 | L55M6-RA (Black)  ,4.2 out of 5 stars,"39,999",https://amazon.in/Redmi-inches-Ultra-Android-L55M6-RA/dp/B08Y1JM3FB/ref=sr_1_39?keywords=tv&qid=1660812288&sr=8-39
Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black)  ,4.2 out of 5 stars,"27,999",https://amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_40?keywords=tv&qid=1660812288&sr=8-40
OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black)  ,4.2 out of 5 stars,"24,999",https://amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_41?keywords=tv&qid=1660812288&sr=8-41
TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black)  ,4.5 out of 5 stars,"12,990",https://amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_42?keywords=tv&qid=1660812288&sr=8-42
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_43_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-43-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_mtf
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_44_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-44-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_mtf
