,image_url,Brand,Manufacturer,Model Year,Product Dimensions,Batteries,Memory Storage Capacity,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Tuner Technology,Response Time,Resolution,Special Features,Mounting Hardware,Number Of Items,Remote Control Description,Remote Control Type,Display Technology,Standing screen display size,Display Type,Viewing Angle,Image Aspect Ratio,Image Brightness,Image Contrast Ratio,Supported Image Type,Screen Resolution,Supported Audio Format,Speaker Surround Sound Channel Configuration,Audio Wattage,Voltage,Wattage,Power Source,Batteries Included,Batteries Required,Battery Cell Composition,Refresh Rate,Total Usb Ports,Connector Type,Maximum Operating Distance,Mounting Type,Real Angle Of View,Media Format,Includes Rechargable Battery,Remote Control Included?,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Model,Model Name,Item model number,Audio Output Mode,Compatible Devices,GSM frequencies,Contains Liquid Contents,Speakers Maximum Output Power,Speaker Connectivity,Package Dimensions,Max Resolution,Aspect Ratio,Digital Storage Capacity
92,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,2022,95.7 x 18.8 x 56.6 cm; 6 Kilograms,2 AAA batteries required. (included),16 GB,2 GB,Android,,Mali-450 GPU,PAL,8 Milliseconds,3840x2160 Pixels,"Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube","1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",1,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,"IR, Bluetooth",LED,43 Inches,IPS,178 Degrees,16:09,High Brightness,4000:1,"GIF, JPEG",,"Mp3_audio, Wma",DTS Surround | Dolby Audio,30 Watts,200 Volts,100 Watts,AC,Yes,Yes,Lithium Ion,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",10 Feet,Wall Mount & Table Top,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,6 kg,Coocaa 108 cm (43 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 43Y72 (Black)  ,3.6 out of 5 stars,"29,999",https://amazon.in/Coocaa-Frameless-Certified-Android-43Y72/dp/B0B45X78VR/ref=sr_1_167?keywords=tv&qid=1660812310&sr=8-167,43Y72,43Y72,43Y72,Surround,"Android, Iphone",,,,,,,,
93,https://images-eu.ssl-images-amazon.com/images/I/51CCCa4fCSL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,2022,122.7 x 5.3 x 71.2 cm; 17.9 Kilograms,2 AAA batteries required. (included),,,Android,"Ethernet, Composite Video, Bluetooth 5",XR Cognitive Processor,DVB-T,,3840 x 2160 Pixels,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",LED,55 Inches,4K HDR,178 Degrees,16:09,,,"TIFF, JPEG",,"Mp3_audio, Wma",Dolby Atmos,50 Watts,240 Volts,306 Watts,AC,Yes,Yes,Alkaline,120 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",4.5 Feet,Wall Mount & Table Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,17 kg 900 g,Sony Bravia 139 cm (55 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-55A80K (Black)  ,4.7 out of 5 stars,"1,84,290",https://amazon.in/Sony-Bravia-inches-Google-XR-55A80K/dp/B09ZLMV9V4/ref=sr_1_168?keywords=tv&qid=1660812310&sr=8-168,XR-55A80K,Bravia,XR-55A80K,Surround,"Android Phone, Home theatre, IPhone",120 Hz,,,,,,,
94,https://images-eu.ssl-images-amazon.com/images/I/51z3WdjMKVL._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd.,2020,145.7 x 4.7 x 84.3 cm; 17.2 Kilograms,2 AAA batteries required. (included),,2,Android,"USB, HDMI",Mali4703 600MHz~800MHz,DVB-T2/NTSC/PAL/SECAM,6.5 Milliseconds,3840x2160 Pixels,,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,,,LED,65 Inches,A+,,16:9,,4000:1,"TIFF, GIF, PNG, RAW, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Audio,,,24 Watts,AC,Yes,Yes,Lithium Ion,60 hertz,2,Wi-Fi,12 Feet,Wall Mount,,"AVI, DVD, MPEG, WAV, WMA",,,Yes,,17 kg 200 g,TCL 164 cm (65 inches) 4K Ultra HD Certified Android Smart LED TV 65P615 (Black)  ,4.3 out of 5 stars,"63,299",https://amazon.in/TCL-inches-Certified-Android-65P615/dp/B08FD43LK3/ref=sr_1_169?keywords=tv&qid=1660812310&sr=8-169,65P615,P615 4K Android,65P615,Surround,,,,,,,,,
95,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,2021,73 x 8.7 x 47.6 cm; 3.92 Kilograms,2 AAA batteries required.,8 GB,1 GB,Android,"AV Port, Ethernet, HDMI, Headphone, USB 2.0",Mali G31 MP2,NTSC,,1366 x 768 Pixels,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,Bluetooth,LED,32 Inches,A+,178 Degrees,16:09,Ultra Bright Screen,,JPEG,1366 x 768 pixels,"Dolby, DTS-HD, Mp3_audio",Dolby Audio | DTS Virtual: X | DTS-HD,20 Watts,240 Volts,50 Watts,AC,No,Yes,,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",8 Feet,Wall Mount,178 Degrees,"AVI, MPEG",,Yes,Yes,India,3 kg 920 g,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dtv%26qid%3D1660812310%26sr%3D8-171-spons%26psc%3D1&qualifier=1660812310&id=939304222687299&widgetName=sp_mtf,L32M6-RA/L32M7-RA,Redmi Smart TV 32,L32M6-RA/L32M7-RA,Stereo,,,,,,,,,
96,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,2022,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,2 AAA batteries required. (included),,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,DVB-T,,3840 x 2160 Pixels,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",LED,65 Inches,4K HDR,178 Degrees,16:09,High Brightness,,"TIFF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Audio,20 Watts,240 Volts,180 Watts,AC,Yes,Yes,Alkaline,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",5 Feet,Wall Mount & Table Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,22 kg 100 g,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dtv%26qid%3D1660812310%26sr%3D8-172-spons%26psc%3D1&qualifier=1660812310&id=939304222687299&widgetName=sp_mtf,KD-65X74K,KD-65X74K,KD-65X74K,Two channel linear,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,
97,https://images-eu.ssl-images-amazon.com/images/I/41BJqaPbBQL._SY300_SX300_QL70_ML2_.jpg,Power Guard,Power Guard Industries Private Limited,2022,55 x 6 x 36 cm; 4.31 Kilograms,,8 GB,1 GB,Android,"AV Port, USB, Ethernet, HDMI, Headphone",Mali-450 GPU,DVB-T,6 Milliseconds,1366 x 768 Pixels,"Super Luma| Rich Contrast |X Motion Clarity | Turbo Sound |Clear Audio+ | Supported Application : Netflix, Youtube, Prime Video, Hotstar, Sonyliv, Hungama, Jiocinema, Zee5, Eros Now , Jio Games , Jio Cinema","1 LED TV, 2 Table Stand Base, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control,2 AAA Battery",1,"One Click Play Store,Screenshot,Youtube,Hotstar,Netflix",IR,LED,24 Inches,"IPS , A+",178 Degrees,16:09,High Brightness,4000:1,"GIF, JPEG",,"Wma, MP3, AAC, MP2, PCM","Turbo Sound , Clear Audio+",20 Watts,240 Volts,60 Watts,AC,No,Yes,,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",3 Feet,Wall Mount,178 Degrees,"DVD, MPEG",,Yes,No,India,4 kg 310 g,Power Guard 60 cm (24 inches) HD Ready Smart LED TV PG24S1 (Black)  ,5.0 out of 5 stars,"9,499",https://amazon.in/Power-Guard-inches-Ready-PG24S1/dp/B0B362Q6XR/ref=sr_1_173?keywords=tv&qid=1660812310&sr=8-173,PG24S1,PG24S1,PG24S1,Surround,"Android Phones, Apple IOS , Apple Airplay",,,,,,720 Pixels,,
98,https://images-eu.ssl-images-amazon.com/images/I/51CuH8f7A2S._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,2021,74.76 x 2.8 x 42.87 cm; 44.5 Kilograms,,,,Android,"USB, HDMI",4K X-Reality Pro,DVB-T/T2,,3840x2160 Pixels,,"1 LED TV, 1 Warranty Card, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,"Smart Remote with Netflix, Prime Video, Youtube, YT Music direct button |Ok Google",,4K UHD,85 Inches,LED,,16:09,,,JPEG,3840 x 2160 pixels,"Mp3_audio, Wma",Acoustic Multi Audio| 3D Surround Upscaling |Dolby Atmos,,240 Volts (AC),374 Watts,AC,No,Yes,Alkaline,120 Hz,,Wi-Fi,,,,,No,Yes,Yes,Malaysia,44 kg 500 g,Sony Bravia 215 cm (85 Inches) 4K Ultra HD Smart LED Google TV KD-85X85J (Black) (2021 Model) | with Alexa Compatibility  ,4.7 out of 5 stars,"4,04,990",https://amazon.in/Sony-Bravia-Inches-KD-85X85J-Compatibility/dp/B097BFSP6X/ref=sr_1_174?keywords=tv&qid=1660812310&sr=8-174,KD85X85J,85X85J,KD85X85J,,,,,,,,,,
99,https://images-eu.ssl-images-amazon.com/images/I/51baUAj9OGL._SY300_SX300_QL70_ML2_.jpg,IFFALCON,iFFALCON,2021,96.8 x 18.7 x 62 cm; 6.75 Kilograms,2 AAA batteries required. (included),8 GB,2 GB,Android,"Bluetooth, USB",Mali470x2,DVB-T2,8 Milliseconds,1920x1080 Pixels,Google Assistant | Bluetooth | Netflix Hot Key on Remote | Google Assistant Hotkey on Remote | System Update over-the-air | Instant Power ON | Parental,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries,1 Auido Cable",1,"Remote Comes with One Click Netflix Button, Amazon Prime Video, Zee5, TCL channel | Google Assistant for Easy access",,LED,43 Inches,HDR,178 Degrees,16:09,,1200:1,"GIF, PNG, JPEG",1920 x 1080 pixels,"Mp3_audio, Wma",Dolby MS12 |Config D,20 Watts,240 Volts,75 Watts,AC,Yes,Yes,Alkaline,60 Hz,,"Wi-Fi, USB, Ethernet, HDMI",,Wall Mount,,,Yes,Yes,Yes,India,6 kg 750 g,iFFALCON 109 cm (43 inches) Full HD Smart LED TV 43F52 (Black)  ,4.0 out of 5 stars,"20,890",https://amazon.in/iFFALCON-inches-Smart-TV-43F52-Black/dp/B09MWB2HPM/ref=sr_1_175?keywords=tv&qid=1660812310&sr=8-175,43F52,43F52,43F52,,,,,,,,,,
100,https://images-eu.ssl-images-amazon.com/images/I/41SdoYVFckL._SY300_SX300_QL70_ML2_.jpg,IFFALCON,TTE technology india private limited(TCL India),2021,96.5 x 4.1 x 57.2 cm; 6.8 Kilograms,2 AAA batteries required. (included),16 GB,2 GB,Android,"Ethernet, HDMI, 3.5mm Audio, USB 3.0, Bluetooth 5",G31x2 800MHz,NTSC,9.5 Milliseconds,3840x2160 Pixels,"Netflix, Zee5, Google playstore, Prime video, Hands-Free Voice Control | 4K Android TV + HDR | AI-IN | T-cast | Bluetooth | Android R(11) Supported Applications: TCL chanel, Hotstar, Sun NXT, YouTube","1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,Remote Comes with One Click 1 Click Netflix Button,,LED,43 Inches,HDR 10,178 Degrees,16:09,,5000:1,"GIF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Atmos,24 Watts,240 Volts,85 Watts,AC,Yes,Yes,Lithium-Nickel Manganese Cobalt (NMC),60 Hz,,"Wi-Fi, USB, Ethernet, HDMI",,Wall Mount,,,No,Yes,Yes,India,6 kg 800 g,iFFALCON 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43K72 (Black)  ,4.3 out of 5 stars,"25,999",https://amazon.in/iFFALCON-Certified-Android-43K72-2021Model/dp/B098TWWYCL/ref=sr_1_178?keywords=tv&qid=1660812310&sr=8-178,43K72,43K72,43K72,Stereo,,,,,,,,,
101,https://images-eu.ssl-images-amazon.com/images/I/41VJMPvuOtS._SX300_SY300_QL70_ML2_.jpg,EAirtec,AIRTEC ELECTROVISION PRIVATE LIMITED,2022,102 x 14 x 65 cm; 9 Kilograms,,,1 GB,Android,"USB, HDMI, Headphone",,,,19201080 Pixels,,"1 LED TV, 1 Remote Control, 1 Table Stand, 1 Base Stand",1,,,LED,43 Inches,IPS,,,,,,1920 x 1080 pixels,"MP3, wav, wma, real_audio",2.0,20 Watts,,,AC,No,No,,60 Hz,2,Wi-Fi,,Wall Mount,,,,Yes,No,India,9 kg,eAirtec 109 cms (43 inches) Full HD Smart LED TV with Voice Remote Control 43ATDJ (2022 Model) | Bezel Less  ,4.0 out of 5 stars,"16,500",https://amazon.in/eAirtec-43-AT-DJ-SMART/dp/B08HQB4HZG/ref=sr_1_179?keywords=tv&qid=1660812310&sr=8-179,43 AT DJ SMART,,43 AT DJ SMART,,,,,,,,,,8 GB
102,https://m.media-amazon.com/images/I/41+3k47ZRfL._SX300_SY300_.jpg,TCL,Mirc Electronics Ltd,2021,97 x 25.3 x 62.4 cm; 6.75 Kilograms,2 AAA batteries required. (included),,2 GB,Android,"USB, HDMI",Mali 470  3,DVB-T2,9.5 Milliseconds,3840x2160 Pixels,,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,,LED,43 Inches,HDR,,16:09,,5000:1,"GIF, PNG, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Audio,24 Watts,240 Volts,75 Watts,AC,Yes,Yes,Alkaline,60 Hz,,"Wi-Fi, USB, Ethernet, HDMI",,,,,No,Yes,Yes,India,6 kg 750 g,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P617 (Black)  ,3.8 out of 5 stars,"31,990",https://amazon.in/TCL-inches-Certified-Android-43P617/dp/B09V13V6MH/ref=sr_1_180?keywords=tv&qid=1660812310&sr=8-180,43P617,,43P617,,,,,,,,,,
103,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,2022,122.5 x 23.3 x 77.6 cm; 10.2 Kilograms,2 AAA batteries required. (included),16 GB,2 GB,Android,,Mali-450 GPU,PAL,8 Milliseconds,3840x2160 Pixels,"Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube","1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",1,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,"IR, Bluetooth",LED,55 Inches,IPS,178 Degrees,16:09,High Brightness,4000:1,"GIF, JPEG",,"Mp3_audio, Wma",DTS Surround | Dolby Audio,30 Watts,200 Volts,150 Watts,AC,Yes,Yes,Lithium Ion,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",15 Feet,Wall Mount & Table Top,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,10 kg 200 g,Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dtv%26qid%3D1660812310%26sr%3D8-181-spons%26psc%3D1&qualifier=1660812310&id=939304222687299&widgetName=sp_btf,55Y72,55Y72,55Y72,Surround,"Android, Iphone",,,,,,,,
104,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,2022,,,8 GB,1 GB,Android,"Ethernet, HDMI, USB 2.0",,,8 Milliseconds,1366768 Pixels,,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,,IR,LED,32 Inches,LED,178 Degrees,16:9,,,,,"Mp3_audio, Wma",2,20 Watts,240 Volts,48 Watts,AC,,No,,60 Hz,2,"Wi-Fi, HDMI",7 Feet,Wall Mount,,,,Yes,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dtv%26qid%3D1660812310%26sr%3D8-182-spons%26psc%3D1&qualifier=1660812310&id=939304222687299&widgetName=sp_btf,32 SMART TV,NVA32SFR1,32 SMART TV,Surround,,,,,,80 x 52 x 13 cm; 5 Kilograms,,,
105,https://images-eu.ssl-images-amazon.com/images/I/41Ct5X8apmL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,2022,123 x 27 x 77 cm; 7.3 Kilograms,2 AAA batteries required. (included),8 GB,1.5 GB,Linux,"USB, HDMI, Headphone",,,,3840x2160 Pixels,,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,,,LED,55 Inches,LED,178 Degrees,16:9,,5000:01,,3840 x 2160 pixels,,2.0,20 Watts,,,Corded Electric,Yes,No,Alkaline,60 Hz,2,HDMI,,Wall Mount and Table Mount,,,,Yes,,India,7 kg 300 g,Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-177-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_atf_next,CREL055USA024601,,CREL055USA024601,,,,,,,,,,
106,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",2020,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,,,1 GB,FireOS,"USB, HDMI",Mali450 Quad core,,,1366x768 Pixels,,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,,,LED,32 Inches,LED,,,,,JPEG,1366 x 768 pixels,"Dolby Audio and DTS TruSurround, WMA, MP3_audio",Surround Sound,,,,AC,,Yes,,60 Hz,,Wi-Fi,,Wall Mount,,,,,Yes,India,3 kg 650 g,AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-178-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_atf_next,AB32E10SS,,AB32E10SS,Surround,,,,,,,,,
107,https://images-eu.ssl-images-amazon.com/images/I/517apMZTj7L._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,2022,123.5 x 9.2 x 72.4 cm; 10.3 Kilograms,2 AAA batteries required. (included),8 GB,1.5 GB,FireOS,,,,,3840x2160 Pixels,,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,,,LED,55 Inches,LED,178 Degrees,16:9,,5000:01,,,,2.0,20 Watts,,,Corded Electric,Yes,No,Alkaline,60 Hz,2,HDMI,,Wall Mount and Table Mount,,,,Yes,,India,10 kg 300 g,Croma 139 cm (55 Inches) 4K Ultra HD Smart LED Fire TV CREL7368 (Black) (2022 Model)  ,5.0 out of 5 stars,"41,990",https://amazon.in/Croma-Inches-Ultra-Smart-CREL7368/dp/B0B8H8BZVQ/ref=sr_1_180?keywords=tv&qid=1660812312&sr=8-180,CREL7368,,CREL7368,Surround,,,,,,,,,
108,https://images-eu.ssl-images-amazon.com/images/I/51jYp6mUx7L._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Electronics Limited,2020,7.7 x 97.9 x 57.1 cm; 8 Kilograms,,,,Tizen,"USB, HDMI",Hyper Real,,,1920x1080 Pixels,,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,,,LED,43 Inches,LED,,,,,"PSD, TIFF, GIF, PNG, RAW, JPEG",1920 x 1080 pixels,"Mp3_audio, Wma",Dolby Digital Plus,20 Watts,,,AC,No,No,Alkaline,60 Hz,1,Wi-Fi,7 Feet,Wall Mount,,"Blu-ray, AVI, DVD, WMA, WAV, MPEG",,,Yes,,8 kg,Samsung 108 cm (43 inches) Full HD Smart LED TV UA43T5500AKXXL (Black-Hair Line)  ,3.7 out of 5 stars,"36,989",https://amazon.in/Samsung-inches-Smart-UA43T5500AKXXL-Black-Hair/dp/B086WQ89XY/ref=sr_1_183?keywords=tv&qid=1660812312&sr=8-183,UA43T5500AKXXL,,UA43T5500AKXXL,,,,,,,,,,
109,https://images-eu.ssl-images-amazon.com/images/I/41THNChuC4L._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,2021,28.2 x 144.9 x 90.7 cm; 20.9 Kilograms,,,1.5 GB,Tizen,"USB, HDMI",Pur Color,DVB-T2,,3840x2160 Pixels,,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,"Smart Remote with Hot Keys | Netflix, Prime and Samsung TV Plus",,LED,65 Inches,HDR10+,,16:09,,,JPEG,3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Digital Plus,20 Watts,,20.00,AC,,No,,60 Hz,,"Wi-Fi, USB, Ethernet, HDMI",,Wall Mount,,,,Yes,Yes,India,20 kg 900 g,Samsung 163 cm (65 inches) Crystal 4K Series Ultra HD Smart LED TV UA65AUE60AKLXL (Black)  ,4.3 out of 5 stars,"79,990",https://amazon.in/Samsung-inches-Crystal-Ultra-UA65AUE60AKLXL/dp/B092B38FB7/ref=sr_1_184?keywords=tv&qid=1660812312&sr=8-184,UA65AUE60AKLXL,UA65AUE60AKLXL,UA65AUE60AKLXL,,,,,,,,,,
110,https://images-eu.ssl-images-amazon.com/images/I/51SOQeAyIgL._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,2021,22.8 x 112.4 x 67.9 cm; 12.2 Kilograms,,16 GB,2.5 GB,Tizen,"USB, HDMI",,DVB-T2,,3840x2160 Pixels,"Voice Assistants | Tap View | Multi View| PC Mode | Universal Guide | Auto Game Mode & Game Motion Plus | Super Ultra Wide Game View & Game Bar | Web Browser | Screen Mirroring | Supported Applications : Prime Video, Hotstar, Netflix, Zee5 and many more","1N LED TV, 1N Power Cord, 1N Remocon, 2N Stand-Top, 1N OC",1,"One Click Amazon Prime Video, Netflix and Samsug TV Plus Button Remote| Bixby and Alexa Voice Assistant",Bluetooth | Voice Assistants,QLED,50 Inches,Quantum HDR + HDR 10+,178 Degrees,16:09,,,JPEG,3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Digital Plus,20 Watts,,,AC,No,No,,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",9 Feet,Wall Mount,,"AVI, MPEG",,Yes,Yes,India,12 kg 200 g,Samsung 125 cm (50 inches) The Frame Series 4K Ultra HD Smart QLED TV QA50LS03AAKLXL (Black)  ,4.1 out of 5 stars,"66,990",https://amazon.in/Samsung-inches-Frame-Ultra-QA50LS03AAKLXL/dp/B095P9VVVG/ref=sr_1_186?keywords=tv&qid=1660812312&sr=8-186,QA50LS03AAKLXL,QA50LS03AAKLXL,QA50LS03AAKLXL,Surround,,,,,,,,,
